食物编码,食物名称,食部,水分,能量,蛋白质,脂肪,碳水化合物,不溶性膳食纤维 ,胆固醇,灰分,总维生素A,胡萝卜素,视黄醇,硫胺素,核黄素,烟酸  ,维生素 C,维生素 E,钙,磷,钾,钠,镁,铁,锌,硒,铜,锰,备注,
,,%,g,kcal,g,g,g,g,mg,  g,HgRAE,μg,μg,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg,μg,mg,mg,,
101153,纯牛奶(低脂，澳大利亚德运部分脱脂纯牛奶),100,89,51,3.3,2,5,0,12,0.7,49,－,49,0.02,0.19,－,-,0.08,116,90,262,26.2,9,0.2,0.16,－,-,-,,
101154,纯牛奶(低脂，德国艾德牧牌部分脱脂纯牛奶),100,90.3,45,3.5,1.7,3.8,0,11,0.7,35,－,35,0.02,0.13,－,-,0.05,114,101,135,91.8,9,0.2,0.15,－,-,-,,
101155,纯牛奶(低脂，蒙牛特仑苏低脂生奶),100,88.9,48,3.8,1.3,5.2,0,10,0.8,61,－,61,0.03,0.14,－,-,0.28,116,111,358,35.8,10,0.1,0.2,－,-,-,宁夏,
101156,纯牛奶(低脂，明治醇壹低脂肪高温杀菌乳),100,89.2,46,3.6,1.2,5.2,0,9,0.8,49,－,49,0.02,0.13,－,-,0.04,115,127,133,108.4,11,0.2,0.23,－,-,-,江苏,
101157,纯牛奶(低脂，新西兰安佳低脂牛奶),100,88.5,51,3.8,1.5,5.5,0,13,0.7,39,－,39,0.03,0.23,－,-,0.07,120,86,188,18.8,9,0.2,0.18,－,-,-,,
101158,纯牛奶(低脂，新西兰恒天然田园低脂生奶),100,90.1,45,3.7,1.7,3.8,0,12,0.7,26,－,26,0.03,0.22,－,-,0.09,120,110,412,41.2,10,0.2,0.2,－,-,-,,
101159,纯牛奶(低脂，伊利金典低脂奶),100,88.8,48,3.7,1.3,5.4,0,6,0.8,80,－,80,0.02,0.12,－,-,0.08,121,132,279,27.9,11,0.2,0.22,－,-,-,山东,
101160,纯牛奶(低脂，意大利皮尔蒙特低脂牛奶),100,89.9,45,3.4,1.4,4.6,0,6,0.7,58,－,58,0.02,0.15,－,-,0.06,114,106,132,91.3,9,0.1,0.16,－,-,-,,
101161x,纯牛奶(代表值，脱脂),100,91,34,3.5,0.3,4.6,0,4,0.7,37,－,37,0.03,0.16,0.07,-,0.05,116,98,200,127.3,12,0.3,0.28,1.05,-,-,,
101161,纯牛奶(脱脂，帕玛拉特),100,91.4,33,2.9,0.2,4.8,0,2,0.7,-,－,-,0.03,0.08,0.07,-,-,75,96,204,117.2,9,0.3,0.54,1.05,0.01,－,天津,
101162,纯牛奶(脱脂，澳大利亚澳田脱脂牛奶),100,91,35,3.7,0.3,4.3,0,4,0.7,56,－,56,0.01,0.2,－,-,0.06,137,97,137,188.6,16,0.7,0.26,－,-,-,,
101163,纯牛奶(脱脂，丹麦爱氏晨曦脱脂纯牛奶),100,90,39,3.5,0.3,5.5,0,4,0.7,20,－,20,0.03,0.15,－,-,0.01,118,99,369,36.9,10,0.2,0.2,－,-,-,,
101164,纯牛奶(脱脂，德国甘蒂改场脱脂生奶),100,91.5,34,3.3,0.5,4,0,4,0.7,62,－,62,0.03,0.15,－,-,0.1,136,92,148,2009,15,0.3,0.23,－,-,-,,
101165,纯牛奶(脱脂，新西兰安佳轻欣脱脂牛奶),100,91.2,32,3.9,0,4.2,0,4,0.7,47,－,47,0.03,0.23,－,-,0.09,116,108,142,92.7,10,0.1,0.17,－,-,-,,
101166,"调制乳(全脂，强化VA,VD",100,89,51,2.7,2,5.6,－,－,0.7,66,－,66,0.02,0.08,0.1,3,－,140,60,130,42.6,14,0.2,0.38,1.36,0.04,0.03,,
101167,调制乳(全脂，草莓味，卡夫牌),100,83.4,79,2.7,3,10.3,－,4,0.6,18,－,18,0.02,0.11,0.09,-,0.14,78,83,157,28.3,9,0.3,0.37,1.3,0,0.01,北京,
101168,调制乳(全脂，巧克力味，卡夫牌),100,83.3,80,2.8,3.2,10,－,5,0.7,17,－,17,0.02,0.11,0.12,-,0.07,81,92,154,31.4,13,0.5,0.31,1.63,0.02,0.02,北京,
101169,调制乳(全脂，巧克力味三元牌),100,84.4,74,2.3,2.8,9.9,－,1,0.6,18,－,18,0.02,0.08,0.09,-,0.25,101,75,165,36.3,12,0.5,0.37,1.07,0.03,0.03,北京,
101170,调制乳(全脂，学生奶),100,86.1,66,2.6,2.6,8.1,－,－,0.6,30,－,30,0.02,0.14,0.06,-,-,87,78,140,47.3,8,0.1,1.53,0.85,-,-,黑龙江,
101171,调制乳(全脂，龙丹益醇核桃牛奶),100,87.6,62,2.5,2.8,6.6,－,22,0.5,40,－,40,0.02,0.1,－,-,0.17,139,91,82,158.6,14,2.5,0.19,－,0.01,0.02,黑龙江,
101172,调制乳(全脂，蒙牛特仑苏醇纤牛奶),100,86.3,72,3.4,4,5.5,－,10,0.8,69,－,69,0.03,0.14,－,-,0.14,116,107,258,25.8,9,0.2,0.2,－,-,-,河北,
101173,调制乳(全脂，蒙牛珍养型零乳糖牛奶),100,88.8,60,3,3.5,4,－,21,0.7,96,－,96,0.02,0.13,－,-,2.3,110,102,115,90.1,8,0.2,0.14,－,-,-,内蒙古,
101174,调制乳(全脂，完达山臻醇牛奶),100,86.8,69,3.4,3.7,5.4,－,28,0.7,53,－,53,0.02,0.15,－,-,0.1,138,82,119,193.1,15,0.7,0.23,－,-,-,黑龙江,
101175,调制乳(全脂，旺仔复原乳牛奶),100,84.3,74,2.5,2.6,10.1,－,14,0.5,48,－,48,0.02,0.15,－,-,0.1,103,71,228,22.8,6,0.1,0.1,－,-,-,浙江,
101176,调制乳(全脂，夏进炼乳牛奶),100,85.7,71,2.5,3.1,8.2,－,23,0.5,49,－,49,0.01,0.08,－,-,0.1,136,95,95,154.2,14,0.3,0.2,－,-,-,宁夏,
101177,调制乳(全脂，新西兰安佳原味进口儿童牛奶),100,86.3,70,3.6,3.5,5.9,－,18,0.7,174,－,174,0.03,0.22,－,-,0.15,114,97,229,22.9,10,0.2,0.18,－,-,-,,
101178,调制乳(全脂，新希望特浓牛奶),100,87.1,66,3.3,3.5,5.4,－,16,0.7,108,－,108,0.03,0.17,－,-,0.15,110,91,216,21.6,9,0.2,0.16,－,-,-,浙江,
101179,调制乳(全脂，伊利舒化奶),100,87,68,3.5,3.8,5,－,18,0.7,93,－,93,0.03,0.13,－,-,0.12,109,98,188,18.8,9,0.2,0.17,－,-,-,河北,
101180,调制乳(全脂，伊利早餐奶麦香味),100,85.7,71,2.9,3.2,7.6,－,19,0.6,113,－,113,0.02,0.11,,-,0.07,105,89,75,72.3,8,0.7,0.34,－,-,-,内蒙古,
101181,调制乳(低脂，强化锌、钙，帕玛拉特),100,88.2,60,3,3.1,5,－,2,0.7,15,－,15,0.02,0.11,0.08,-,0.06,93,103,171,62.1,11,1,1.1,1.38,-,0.01,天津,
101182,调制乳(低脂，澳大利亚德运高钙低脂奶),100,87.5,52,3.5,1.1,7.1,－,10,0.8,33,－,33,0.02,0.21,－,-,0.07,119,103,171,17.1,9,0.2,0.18,－,-,-,,
101183,调制乳(低脂，伊利低脂型舒化奶),100,89.8,46,3.4,1.5,4.6,－,9,0.7,38,－,38,0.02,0.12,－,-,0.06,112,100,255,25.5,9,0.2,0.17,－,-,-,河北,
101184,调制乳(低脂，伊利高钙低脂奶),100,89.2,47,3.2,1.3,5.5,－,10,0.8,58,－,58,0.02,0.12,－,-,0.1,117,129,356,35.6,11,0.2,0.16,－,-,-,河北,
101185,调制乳(脱脂，部分复原乳，澳大利亚德运高钙脱脂奶),100,89.1,42,3.6,0.3,6.2,－,4,0.8,22,－,22,0.03,0.19,－,-,0.02,114,96,231,23.1,9,0.2,0.15,－,-,-,,
101186,调制乳(脱脂，伊利脱脂奶),100,91.2,34,3.3,0.3,4.5,－,3,0.7,68,－,68,0.02,0.12,－,-,0.02,110,109,288,28.9,9,0.2,0.17,－,-,-,河北,
101187x,鲜牛奶(代表值，全脂),100,87.1,67,3.4,3.7,5.1,0,21,0.7,73,－,73,0.02,0.12,－,-,0.11,113,103,127,120.3,12,0.3,0.24,－,0.01,0.01,,
101187,鲜牛奶(全脂，光明鲜牛奶),100,87.9,63,3.4,3.5,4.5,0,17,0.7,105,－,105,0.02,0.11,－,-,0.07,114,113,136,106.4,10,0.2,0.2,－,-,-,浙江,
101188,鲜牛奶(全脂，辉山鲜博上鲜牛奶,100,87.3,70,3.6,4.3,4.1,0,31,0.7,105,－,105,0.02,0.14,－,-,0.14,139,91,133,190.1,16,0.3,0.25,－,-,-,辽宁,
101189,鲜牛奶(全脂，完达山鲜牛乳),100,87.4,66,3.6,3.7,4.6,0,29,0.7,68,68,0.02,0.13,－,-,0.12,0.11,136,96,134,192.4,16,0.9,0.26,－,-,-,黑龙江,
101190,鲜牛奶(全脂，西域春牌全脂巴氏杀菌乳),100,87.4,63,2.5,3.1,6.3,0,6,0.7,31,31,0.01,0.06,－,,0.11,0.11,62,65,103,34.8,11,0,0.34,－,0.01,0.01,新疆,
101191,鲜牛奶(全脂，现代牧场鲜牛奶),100,87.8,64,3.4,3.6,4.5,0,20,0.7,82,82,0.02,0.12,－,-,0.1,0.07,114,126,106,108.7,10,0.2,0.21,－,0.01,-,安徽,
101192,鲜牛奶(全脂，新希望千岛湖牧场鲜牛奶),100,85,76,3.6,3.9,6.7,0,21,0.8,71,71,0.02,0.13,－,-,0.09,0.07,115,118,151,108.2,10,0.2,0.2,－,-,-,浙江,
101193,鲜牛奶(全脂， 一鸣鲜牛奶),100,87.2,66,3.5,3.6,5,0,23,0.7,48,48,0.02,0.13,－,-,0.09,0.07,114,114,129,101.3,10,0.3,0.19,－,-,-,浙江,
101201,羊乳,100,88.9,59,1.5,3.5,5.4,0,31,0.7,84,84,0.04,0.12,2.1,,0.19,－,82,98,135,20.6,－,0.5,0.29,1.75,0.04,－,郑州,
101301,人乳,100,87.6,65,1.3,3.4,7.4,0,11,0.3,11,11,0.01,0.05,0.2,5,－,－,30,13,－,－,32,0.1,0.28,－,0.03,－,北京,
101302,人乳(初乳，1～7天),100,87.5,68,2.2,3.8,6.2,0,－,0.3,148,148,0.01,0.04,－,－,1.27,－,30,16,51,33.1,3,0.1,0.53,－,0.05,0,齐齐哈尔,
101303,人乳(过渡乳，7～14天),100,86.5,73,2.2,4,7,0,－,0.3,－,－,0.01,0.05,－,－,－,－,35,19,60,32.1,3,0.1,0.44,－,0.07,0,齐齐哈尔,
101304,人乳(成熟乳),100,87.7,70,1.2,4.4,6.5,0,－,0.2,30,30,0.01,0.04,－,－,0.35,－,31,16,43,18.7,3,0.1,0.24,－,0.03,0,齐齐哈尔,
101401,鲜驴奶,100,92.1,33,0.4,0.6,6.5,0,-,0.4,-,-,0,0.01,－,－,0,-,79,37,68,23.9,10,0,0.21,－,0.02,0,新疆,
101402,鲜驴奶(冻),100,90.9,41,0.5,1.2,7,0,2,0.4,-,-,0,0.01,－,－,0,-,75,34,73,25.4,11,0.1,0.21,－,0.02,0,新疆,
101403,鲜驴奶(花麒牌，冻),100,91.2,39,0.8,1.1,6.5,0,-,0.4,-,-,0,0.01,－,－,0,-,89,31,73,26.7,11,0,0.22,－,0.02,0,新疆,
101501,鲜驼奶,100,85.4,72,3.7,3.5,6.5,0,6,0.9,65,65,0.01,0.02,－,－,0,-,50,60,175,55.9,10,0.1,0.51,－,0.01,0.01,新疆,
101502,鲜驼奶(冻),100,82.2,86,3.6,3.5,9.9,0,8,0.8,38,38,0.02,0.02,－,－,0,-,71,76,124,40.4,10,0.2,0.53,－,0.02,0.01,新疆,
101503,驼奶(旺源牌，易拉罐),100,84.8,81,3.9,4.6,6,0,13,0.7,96,96,0,0.02,－,－,0.07,0.07,81,75,140,39.5,33,0.1,0.5,－,0.01,0.01,新疆,
102101x,全脂奶粉(代表值),100,2.6,482,19.9,22.3,50.5,－,79,4.7,380,163,0.13,1.9,0.5,23.6,0.48,0.48,928,513,777,352,65,4.6,3.93,12.09,0.13,0.04,,
102101,全脂奶粉(多维奶粉),100,2.8,484,19.9,22.7,49.9,－,68,4.7,77,77,0.28,6.68,0.5,9,0.48,0.48,1797,324,1910,567.8,22,1.4,3.71,16.8,0.11,0.02,,
102103,全脂奶粉,100,2.3,478,20.1,21.2,51.7,－,110,4.7,141,141,0.11,0.73,0.9,4,0.48,0.48,676,469,449,260.1,79,1.2,3.14,11.8,0.09,0.09,,
102104,全脂奶粉(速溶),100,2.3,466,19.9,18.9,54,－,71,4.9,272,272,0.08,0.8,0.5,7,1.29,－,659,571,541,247.6,73,2.9,2.16,7.98,0.12,0.05,,
102105,全脂奶粉(雀巢),100,－,504,24,28,39,－,－,5.8,630,－,－,－,1.1,－,－,－,930,720,－,－,－,－,－,－,－,－,,
102107,全脂奶粉(伊利牌),100,3,504,22,26,45.5,－,65,3.5,525,－,－,0.04,0.17,0.09,－,－,750,550,209,220.6,91,3.9,3.97,11.78,0.2,0.01,,
102125,全脂奶粉(红星速溶加锌奶粉),100,－,478,18.5,20.8,54.1,－,－,－,380,－,－,－,－,－,－,－,680,－,－,500,,7.5,4.75,－,－,－,天津,
102126,全脂奶粉(欧世蒙牛多维高钙高铁奶粉),100,－,473,18.2,21.7,51.1,－,－,－,627,－,－,－,－,－,50,－,864,446,－,280,60,7.2,4.08,－,－,－,内蒙古,
102127,全脂奶粉(雪花钙加锌调制奶粉),100,－,461,17,19,55.5,－,－,－,350,－,－,－,－,－,－,－,0,－,－,350,,,5,－,－,－,,
102128,全脂奶粉(雪花高钙多维调制奶粉),100,－,484,19.5,22,52,－,－,－,420,－,－,－,－,－,48,－,1000,－,－,390,,7.8,4.6,－,－,－,,
102130x,全脂甜奶粉(代表值),100,2.2,485,20.2,22.9,49.6,－,28,4.8,381,－,183,0.56,0.26,0.4,,0.27,558,739,1318,353,79,2.5,2.47,6.82,0.13,0.07,,
102131,全脂甜奶粉,100,1.2,490,22.5,23.4,47.4,－,－,5.5,183,－,183,0.42,0.26,0.4,-,0.27,495,1018,841,450.8,81,0.7,2.3,7.45,0.07,0.08,青海,
102132,全脂甜奶粉(伊利牌),100,3.2,476,19,21,52.8,－,28,4,579,－,－,0.7,,－,－,－,620,460,1795,184.1,76,4.3,2.63,6.19,0.19,0.05,,
102133,全脂甜奶粉(飞鹤全脂甜乳粉),100,－,479,20,23,48,－,－,－,－,－,－,－,－,－,－,－,－,－,－,500,－,－,－,－,－,－,黑龙江,
102134,全脂甜奶粉(红星速溶全脂甜奶粉),100,－,481,18.5,23,50,－,－,－,－,－,－,－,－,－,－,－,－,－,－,380,－,－,－,－,－,－,天津,
102135,全脂甜奶粉(三元燕山牌全脂甜奶粉),100,－,500,21,24,50,－,－,－,－,－,－,－,－,－,－,－,－,－,－,250,－,－,－,－,－,－,,
102150x,低脂奶粉(代表值，高钙高铁),100,3.6,425,23.7,11.9,55.9,－,49,5,625,－,－,0.55,1.33,－,55,－,1365,918,1154,378.5,62,10.3,6,8.36,0.2,0.13,,
102151,低脂奶粉(高钙高铁，雀巢,100,－,413,27,11.7,50,－,－,－,570,－,－,－,1.4,－,60,－,1745,1325,1325,,100,10,7,－,－,－,,
102152,低脂奶粉(高钙高铁，伊利牌,100,3.1,423,27,11,53.9,－,49,5,675,－,－,0.3,1.6,－,65,－,1350,950,338,406.9,35,12,5,8.36,0.2,0.13,,
102153,低脂奶粉(高钙高铁，可淇牌,100,4,437,17,13,63,－,－,－,630,－,－,0.8,1,－,40,10,1000,480,800,350,50,9,6,－,－,－,,
102201,全脂奶粉(全脂羊乳粉),100,1.4,498,18.8,25.2,49,－,75,5.6,－,－,－,0.06,1.6,0.9,－,0.2,－,－,－,－,－,－,－,－,－,－,陕西,
102211,驴奶粉(花麒牌，西域龙驴奶粉),100,1,442,20.1,12.4,62.4,－,17,4.1,59,－,59,0.11,0.83,－,－,0.63,775,454,857,333,55,0.2,1.1,－,0.12,0.07,  新疆,
102212,驴奶粉(金驴龙奶),100,2.8,416,14.8,8.2,70.8,－,5,3.4,13,－,13,0.1,0.83,－,－,0,720,337,638,292,57,0.5,1.27,－,0.14,0.34,  新疆,
102213,驴奶粉(源西域牌，冻干特质),100,2.2,428,19.3,12.3,60,－,39,6.2,596,－,596,0.08,1.07,－,－,0.28,740,449,783,409,114,0.7,0.87,－,0.19,0.07,新疆,
102221,驼奶粉(花麒牌，西域龙驼奶粉),100,2,528,20.2,30.4,43.4,－,83,4,221,－,221,0.07,0.28,－,－,0.91,606,328,749,519,50,0.7,2.95,－,0.13,0.08,新疆,
102222,驼奶粉(天山牧歌牌),100,2,513,16.7,28.6,47.1,－,47,5.6,246,－,246,0.04,0.02,－,－,-,732,463,1392,439,52,0.8,3.02,－,0.13,0.05,新疆,
102223,驼奶粉(旺源牌，全脂驼乳粉),100,1.9,545,21.3,34.6,37,－,66,5.2,307,－,307,0.02,0.09,－,－,0.39,798,519,971,507,53,0.6,2.96,－,0.12,0.07,新疆,
102301x,儿童配方奶粉(代表值),100,3.8,454,19,17.3,56.1,1.1,－,－,453,82,－,0.52,0.81,3.75,38.6,10,705,493,797,317.3,50,6.8,5.75,7.8,0.35,0.47,,
102302,"儿童配方奶粉(安儿健A+,美赞臣",100,－,428,17.9,11.1,64,－,－,－,594,－,－,0.4,0.98,5.2,51,－,730,450,730,210,55,8.1,4.4,,0.35,0.04,,
102303,儿童配方奶粉(适体健.美赞臣),100,－,417,16,9,68,－,－,－,361,170,－,0.5,0.5,6.6,38,－,500,500,1150,250,60,6.3,4.4,10,0.36,1.25,,
102304,儿童配方奶粉(惠氏）,100,－,451,17,15,62,－,－,－,479,95,－,0.41,0.72,4.1,45,－,495,450,721,248,59,5.6,5.4,－,0.2,－,,
102305,儿童配方奶粉(可淇牌),100,4,457,17,17,59,－,－,－,412,100,－,0.6,0.6,3.5,40,10,850,425,－,－,40,9,6,－,－,－,,
102306,儿童配方奶粉(完达山牌),100,－,458,17,18,57,－,－,－,540,－,－,0.4,0.8,3.6,40,－,800,550,800,300,78,8,6,－,0.34,0.03,,
102307,儿童配方奶粉(贝因美特选幼童配方奶粉4阶段),100,－,473,18,19.5,56.6,0.6,－,－,244,75,－,0.29,－,2.9,17.5,－,500,－,－,330,38,4.5,6.3,－,－,－,湖北,
102308,儿童配方奶粉(多美滋优阶儿童配方奶粉),100,－,406,19.6,10,59.4,－,－,－,432,－,－,0.5,0.61,4.69,53,－,835,521,828,230,61,10,6,－,0.47,－,上海,
102309,儿童配方奶粉(惠氏金装学儿乐学龄前儿童配方奶粉),100,－,442,17,16,58.9,3,－,－,251,－,－,0.33,0.54,3.06,15.3,－,450,405,901,234,53,5,5.41,3.1,0.37,0.71,江苏,
102310,儿童配方奶粉(美素佳儿GOLD金装儿童配方奶粉),100,－,452,25.8,17,49,－,－,－,395,－,－,0.34,0.71,2.5,37,－,815,645,1030,255,72,8.6,6.9,10,0.53,－,荷兰,
102311,儿童配方奶粉(美赞臣安儿健儿童配方奶粉),100,－,434,20,12,63,3,－,－,260,－,－,0.27,1.25,3.3,33,－,750,480,930,250,56,5.5,5.5,－,0.19,－,广东,
102312,儿童配方奶粉(明治珍爱童儿童配方奶粉),100,－,465,20,19,53.7,0.3,－,－,1596,50,－,0.4,1.6,6,65,－,800,530,970,270,80,8,4,－,0.32,0.09,澳大利亚,
102313,儿童配方奶粉(欧世蒙牛金装佳智学龄前儿童特殊配方奶粉4阶段),100,－,470,17.9,20.9,52.5,－,－,－,334,－,－,0.32,0.8,－,32.4,－,536,400,680,250,54,5.6,5.8,－,0.46,－,内蒙古,
102314,儿童配方奶粉(雀巢能恩全进口奶源儿童配方奶粉4),100,－,455,22,19,49,－,－,－,350,－,－,0.32,0.4,2.3,32.4,－,950,600,1050,350,40,5.6,8,－,－,－,黑龙江,
102315,儿童配方奶粉(三元爱益儿童成长配方奶粉),100,－,500,20,20,60,－,－,－,480,－,－,1,0.7,－,50,－,1000,500,400,600,25,8,4,－,－,－,,
102316,儿童配方奶粉(完达山4段儿童奶粉),100,－,462,17.1,19.2,55.7,0.8,－,－,390,－,－,0.7,0.87,3.45,36.3,－,480,400,425,348,－,4.9,6.75,7.5,－,－,黑龙江,
102317,儿童配方奶粉(完达山金装元乳4段儿童奶粉),100,－,466,17.5,19.8,54.8,0.9,－,－,420,－,－,0.85,0.93,3.45,44.7,－,600,450,525,348,－,6.1,8.25,8.4,－,－,黑龙江,
102318,儿童配方奶粉(雪花学生特殊配方奶粉),100,－,461,17.5,19,55,－,－,－,397,36,－,－,－,－,48,－,900,－,－,350,－,6.8,4,－,－,－,,
102319,儿童配方奶粉(雪花学生营养奶粉),100,－,463,17.8,19.5,54,－,－,－,496,49,－,－,－,－,55,－,1000,－,－,350,40,7,7,－,－,－,,
102320,儿童配方奶粉(雅培金装喜康宝儿童配方奶粉),100,－,444,17.5,15.9,58.1,0.7,－,－,450,－,－,0.75,1.5,2.16,65,－,640,515,850,220,56,6,4.56,－,0.24,0.7,广东,
102321,儿童配方奶粉(雅士利儿童奶粉),100,－,460,21.6,18,53,－,－,－,380,－,－,0.19,0.4,－,－,－,600,438,750,280,28,3.2,2,－,－,－,广东,
102322,儿童配方奶粉(伊利儿童配方奶粉),100,－,465,21,20,50.6,0.6,－,－,350,－,－,0.75,0.7,－,20,－,700,500,800,375,35,7.5,6.7,－,－,－,天津,
102323,儿童配方奶粉(伊利金领冠儿童配方奶粉),100,4,467,21.5,20,50.6,0.6,－,－,410,－,－,0.75,0.8,3.5,20,－,700,550,800,375,38,8.1,7.1,－,－,－,  天津,
102324,儿童配方奶粉(伊利金装儿童配方奶粉),100,4,467,21.5,20,50.6,0.6,－,－,410,－,－,0.75,0.75,3.5,20,－,700,550,800,375,38,8.1,7.1,－,－,－,  天津,
102325,儿童配方奶粉(伊利学生营养奶粉),100,3,464,18,20,53,－,－,－,435,－,－,－,0.75,－,30,－,600,－,－,500,－,7.5,6.5,－,－,－,  天津,
102501x,孕产妇配方奶粉(代表值),100,3,413,22,9.8,60.5,2.9,－,－,524,84,－,0.88,1.15,6.66,95.6,－,903,541,899,334.5,88,13.1,7.59,8,0.96,1.05,,
102502,孕产妇配方奶粉(惠氏),100,－,405,16,6.8,70,－,－,－,603,85,－,0.65,0.81,7.7,102,－,407,386,772,346,130,8.1,5.3,－,0.49,0.81,,
102503,孕产妇配方奶粉(美赞臣),100,－,378,23.3,3.9,62.4,－,－,－,960,－,－,0.67,0.8,8,24,－,1700,650,1000,360,75,7.1,15,－,－,－,,
102504,孕产妇配方奶粉(贝因美冠军宝贝孕妈咪配方奶粉),100,3,425,22.5,12,59,4.5,－,－,367,100,－,0.38,－,5.3,25,－,600,－,－,375,71,11,5,－,－,－,浙江,
102505,孕产妇配方奶粉(贝因美金装爱+孕妈味配方奶粉),100,－,434,22.5,12,59,－,－,－,367,100,－,0.38,－,5.3,125,－,600,－,－,375,71,11,5,－,－,－,湖北,
102506,孕产妇配方奶粉(贝因美金装爱+准妈咪配方奶粉),100,－,426,22.5,10,61.5,－,－,－,367,100,－,0.63,－,－,37.5,－,600,－,－,－,－,8,4,－,－,－,浙江,
102507,孕产妇配方奶粉(多美滋优阶妈妈孕产妇配方奶粉),100,－,360,20.5,2.5,67.4,7.2,－,－,760,－,－,1.6,2.3,6.7,110,－,1200,580,960,225,125,26,15,－,1.5,－,上海,
102508,孕产妇配方奶粉(飞帆孕产妇配方乳粉),100,－,460,18,17.5,57.7,－,－,－,480,－,－,0.78,0.8,－,110,－,600,－,400,－,32,12.5,8,－,－,－,黑龙江,
102509,孕产妇配方奶粉(合生元金装妈妈配方奶粉),100,－,380,27,2.8,62.7,2,－,－,480,－,－,1.3,1.6,9.5,30,－,1400,－,1200,380,120,12,10,－,1.2,1.3,法国,
102510,孕产妇配方奶粉(亨氏超金妈妈孕产妇配方奶粉),100,－,398,26,8,57,3,－,－,477,35,－,1,1.5,8,100,－,1000,790,1300,300,120,12,6.5,－,－,－,英国,
102511,孕产妇配方奶粉(惠氏爱儿乐妈妈孕产妇配方奶粉),100,－,406,19,6.9,67,－,－,－,338,－,－,0.65,0.81,7.7,102,－,407,386,813,346,48,11,5.3,－,1.3,1.5,新加坡,
102512,孕产妇配方奶粉(美素佳儿GOLD金装妈妈孕产妇配方奶粉),100,－,454,27,17.5,47.1,－,－,－,800,－,－,1.05,1.53,6.1,120,－,870,680,920,240,160,23,3,12,0.05,1.48,荷兰,
102513,孕产妇配方奶粉(美赞臣安婴妈妈孕产妇配方奶粉),100,－,383,24,4.3,62,－,－,－,350,－,－,0.6,0.98,6,48,－,730,500,1120,380,160,15,5.8,－,－,－,广东,
102514,孕产妇配方奶粉(雀巢妈妈孕产妇奶粉),100,－,407,20,6.5,67,－,－,－,480,－,－,0.8,0.8,－,100,－,1250,540,875,270,62,12.5,8.8,6,－,－,黑龙江,
102515,孕产妇配方奶粉(雀巢妈妈孕产妇营养配方奶粉),100,－,402,20,6,67,－,－,－,480,－,－,0.8,0.8,－,100,－,1250,540,875,185,62,12.5,8.8,6,－,,黑龙江,
102516,孕产妇配方奶粉(三元爱力优妈妈配方奶粉,100,－,438,22.5,13.8,56.3,0.9,－,－,601,－,－,1,0.8,5.6,100,－,0,350,500,600,38,7.5,7.5,－,－,0.03,,
102517,  孕产妇配方奶粉(圣元优博妈咪孕产妇配方奶粉),100,－,440,22,16,52,－,－,－,500,－,－,1,1,8,100,－,1200,400,－,－,40,12,8,－,1,－,山东,
102518,  孕产妇配方奶粉(完达山妈咪配方奶粉),100,－,455,22.5,17.5,52.4,1.2,－,－,600,－,－,1.25,0.76,－,－,－,1000,470,－,－,,15,8.5,－,－,－,黑龙江,
102519,孕产妇配方奶粉(雅培妈妈喜康素金装孕产妇配方奶粉),100,－,367,23.1,2,66,3.7,－,－,300,－,－,1.3,2.3,5.4,62,－,850,590,1100,300,210,16.2,11.2,－,1.2,1.2,广东,
102520,  孕产妇配方奶粉(雅士利能慧金装孕产妇奶粉),100,－,425,20.6,12.5,59,3,－,－,500,－,－,0.38,0.75,－,－,－,800,600,750,300,62,6.3,3.75,－,－,－,广东,
102521,  孕产妇配方奶粉(伊利金领冠妈妈配方奶粉),100,－,456,22,14,60.9,0.9,－,－,600,－,－,1.2,1.2,5.3,120,－,750,600,－,－,40,18,7.5,－,－,－,天津,
102522,  孕产妇配方奶粉(伊利孕妇奶粉),100,－,441,22,14,56.7,－,－,－,600,－,－,1,1.2,5.3,100,－,750,600,－,370,40,18,7.5,－,－,－,天津,
102523,  孕产妇配方羊奶粉(美可高特孕产妇配方羊奶粉),100,2.6,447,22,15.5,54.9,－,－,－,518,－,－,1.03,1.18,4.2,80,－,1200,,－,482,,9.4,4.94,14.6,－,－,天津,
102801x,  中老年配方奶粉(代表值),100,3.5,424,21.8,12.8,55.7,0.9,－,6.2,491,63,－,0.59,1.01,16.6,55.5,11.25,1137,630,895,427.5,58,7.7,4.75,19,－,0.03,,
102802,  中老年配方奶粉(可淇牌),100,4,432,18,12,63,－,－,,540,－,－,0.55,1,－,40,12,1000,500,－,－,－,9,6,21,－,－,,
102803,  中老年配方奶粉(雀巢),100,－,429,30,144,44.8,－,－,7.3,390,－,－,0.23,1.4,－,－,10.5,1740,890,1390,410,100,－,－,－,－,－,,
102804,  中老年配方奶粉(森永牌),100,3,418,22,10,60,－,－,5,592,100,－,1,1,16.6,60,－,800,630,－,－,75,7,4,－,－,－,,
102805,  中老年配方奶粉(三元爱益中老年配方奶粉),100,－,448,20,13,63,0.7,－,－,458,,－,－,0.63,－,－,－,1200,500,400,600,25,－,－,－,－,0.03,,
102806,  中老年配方奶粉(雪花中老年特殊配方奶粉),100,－,432,20,13.6,58,1,－,－,457,38,－,－,,－,60,－,1000,－,－,350,45,7.2,4.2,16,－,－,,
